text;label
Detection function method and its application to a class of quintic Hamiltonian systems with quintic perturbations (Co-authors: Hongxian Zhou, Wei Xu, Xiaoshan Zhao, Shuang Li, Conference: Applied Mathematics and Computation);122
Travelling wave solutions for a class of the generalized Benjamin-Bona-Mahoney equations (Co-authors: Xiaoshan Zhao, Wei Xu, Conference: Applied Mathematics and Computation);122
Numerical meshfree path integration method for non-linear dynamic systems (Co-authors: Wen-Xian Xie, Wei Xu, Li Cai, Conference: Applied Mathematics and Computation);122
Bifurcations of traveling wave solutions for a class of the nonlinear equations (Co-authors: Xiaoshan Zhao, Mingchun Wang, Wei Xu, Conference: Applied Mathematics and Computation);122
Travelling wave solutions in the generalized Hirota-Satsuma coupled KdV system (Co-authors: Jianwei Shen, Wei Xu, Yong Xu, Conference: Applied Mathematics and Computation);122
Computations of shallow water equations with high-order central-upwind schemes on triangular meshes (Co-authors: Wen-Xian Xie, Li Cai, Jian-Hu Feng, Wei Xu, Conference: Applied Mathematics and Computation);122
Thirteen limit cycles for a class of cubic Hamiltonian system with higher-order perturbed terms (Co-authors: Hongxian Zhou, Wei Xu, Conference: Applied Mathematics and Computation);122
Towards an Efficient Self-organizing Reconfiguration Method for Self-reconfigurable Robots (Co-authors: Wei Xu, Shigang Wang, An-Lin Wang, Guobao Wang, Conference: Journal of Intelligent and Robotic Systems);133
3D finite element mesh generation of complicated tooth model based on CT slices (Co-authors: Jianxin Gao, Wei Xu, Zuquan Ding, Conference: Computer Methods and Programs in Biomedicine);16
GCS-MA: A group communication system for mobile agents (Co-authors: Wei Xu, Jiannong Cao, Beihong Jin, Jing Li, Liang Zhang, Conference: J. Network and Computer Applications);10
Effect of Gaussian White Noise on the Dynamical Behaviors of an Extended Duffing-van der Pol oscillator (Co-authors: Xiaoli Yang, Wei Xu, Zhongkui Sun, Conference: I. J. Bifurcation and Chaos);122
Global Analysis of Stochastic bifurcation in Duffing System (Co-authors: Wei Xu, Qun He, Tong Fang, Haiwu Rong, Conference: I. J. Bifurcation and Chaos);122
On using flexure-hinge five-bar linkages to develop novel walking mechanisms and small-scale grippers for microrobots (Co-authors: Guobao Wang, Shigang Wang, Wei Xu, Conference: J. Field Robotics);133
A hybrid particle swarm optimization approach with prior crossover differential evolution (Co-authors: Wei Xu, Xingsheng Gu, Conference: GEC Summit);138
The Periodic Solution of a Class of Two Neurons Hopfield Network with Distributed Delay (Co-authors: Zhaogang Xiong, Wei Xu, Boshan Chen, Conference: ISNN (1));139
Fusion Algorithm Based on the Intuitionistic Fuzzy Set and Multiple Neural Network (Co-authors: Jun Zhi, Jianyong Liu, Wei Xu, Limin Zhi, Conference: ISNN (2));135
EzArray: A web-based highly automated Affymetrix expression array data management and analysis system (Co-authors: Yuerong Zhu, Yuelin Zhu, Wei Xu, Conference: BMC Bioinformatics);137
Improving STT MRAM storage density through smaller-than-worst-case transistor sizing (Co-authors: Wei Xu, Yiran Chen, Xiaobin Wang, Tong Zhang, Conference: DAC);136
Data manipulation techniques to reduce phase change memory write energy (Co-authors: Wei Xu, Jibang Liu, Tong Zhang, Conference: ISLPED);136
Detecting video events based on action recognition in complex scenes using spatio-temporal descriptor (Co-authors: Guangyu Zhu, Ming Yang, Kai Yu, Wei Xu, Yihong Gong, Conference: ACM Multimedia);117
Detecting large-scale system problems by mining console logs (Co-authors: Wei Xu, Ling Huang, Armando Fox, David A. Patterson, Michael I. Jordan, Conference: SOSP);15
Surveillance Event Detection (Co-authors: Mert Dikmen, Huazhong Ning, Dennis Lin, Liangliang Cao, Vuong Le, Shen-Fu Tsai, Kai-Hsiang Lin, Zhen Li, Jianchao Yang, Thomas S. Huang, Fengjun Lv, Wei Xu, Ming Yang, Kai Yu, Guangyu Zhu, Yihong Gong, Conference: IJHPCA);117
A generalization of Sperner's theorem and an application to graph orientations (Co-authors: Jianguo Qian, Konrad Engel, Wei Xu, Conference: Discrete Applied Mathematics);141
Feature - Bridging the gaps between enterprise software and end users (Co-authors: Kraig Finstad, Wei Xu, Shibani Kapoor, Sri Canakapalli, John Gladding, Conference: Interactions);140
Incremental spectral clustering by efficiently updating the eigen-system (Co-authors: Huazhong Ning, Wei Xu, Yun Chi, Yihong Gong, Thomas S. Huang, Conference: Pattern Recognition);117
Adaptive complete synchronization of the noise-perturbed two bi-directionally coupled chaotic systems with time-delay and unknown parametric mismatch (Co-authors: Yuzhu Xiao, Wei Xu, Sufang Tang, Xiuchun Li, Conference: Applied Mathematics and Computation);122
Analysis of bifurcations for non-linear stochastic non-smooth vibro-impact system via top Lyapunov exponent (Co-authors: Jinqian Feng, Wei Xu, Conference: Applied Mathematics and Computation);122
Parametric inference for progressive Type-I hybrid censored data on a simple step-stress accelerated life test model (Co-authors: Li Ling, Wei Xu, Minghai Li, Conference: Mathematics and Computers in Simulation);122
Limited feedback design for MIMO broadcast channels with ARQ mechanism (Co-authors: Wei Xu, Chunming Zhao, Zhi Ding, Conference: IEEE Transactions on Wireless Communications);130
View Synthesis for Virtual Walk through in Real Scene Based on Catadioptric Omnidirectional Images. (Co-authors: Wang Chen, Wei Xu, Zhihui Xiong, Maojun Zhang, Conference: null);145
Feature Matching under Region-Based Constraints for Robust Epipolar Geometry Estimation. (Co-authors: Wei Xu, Jane Mulligan, Conference: null);119
Augmenting Exercise Systems with Virtual Exercise Environment. (Co-authors: Wei Xu, Jaeheon Jeong, Jane Mulligan, Conference: null);119
Segment Clustering Radar Signal Sorting. (Co-authors: Qiang Guo, Wei Xu, Changhong Wang, Di Guan, Conference: null);144
Sequential Experimental Approach for Congestion Pricing with Multiple Vehicle Types and Multiple Time Periods. (Co-authors: Wei Xu, Hai Yang, Deren Han, Conference: null);131
Online System Problem Detection by Mining Patterns of Console Logs. (Co-authors: Wei Xu, Ling Huang, Armando Fox, David Patterson, Michael I. Jordan, Conference: null);15
Fast (Structured) Newton Computations. (Co-authors: Thomas F. Coleman, Wei Xu, Conference: SIAM J. Scientific Computing);142
EBM Metadata Based on Dublin Core Better Presenting Validity of Clinical Trials. (Co-authors: Wei Xu, Mihoko Okada, Conference: J. Medical Systems);127
Subdivision Tree Representation of Arbitrary Triangle Meshes (Co-authors: Wei Xu, Don Fussell, Conference: null);114
Externalizing a work domain structure on a hypertext interface using an abstraction hierarchy: supporting complex search tasks and problem-solving activities (Co-authors: Wei Xu, Conference: null);118
"Thermoelastic plastic metals with mass diffusion (Co-authors: Joseph Genin, Wei Xu, Conference: Zeitschrift fanduuml;r Angewandte Mathematik und Physik (ZAMP))";121
A Stability Property of T. Chan's Preconditioner (Co-authors: Xiao-Qing Jin, Yi-Min Wei, Wei XU, Conference: SIAM Journal on Matrix Analysis and Applications);116
New Travel Demand Models with Back-Propagation Network (Co-authors: Qian Zhou, Hua-pu Lu, Wei Xu, Conference: Proceedings of the Third International Conference on Natural Computation - Volume 03);12
Accelerating regularized iterative CT reconstruction on commodity graphics hardware (GPU) (Co-authors: Wei Xu, Klaus Mueller, Conference: Proceedings of the Sixth IEEE international conference on Symposium on Biomedical Imaging: From Nano to Macro);132
Taint-enhanced policy enforcement: a practical approach to defeat a wide range of attacks (Co-authors: Wei Xu, Sandeep Bhatkar, R. Sekar, Conference: Proceedings of the 15th conference on USENIX Security Symposium - Volume 15);132
"Elastostatic inverse formulation (Co-authors: Wei Xu, Joseph Genin, Conference: Zeitschrift fanduuml;r Angewandte Mathematik und Physik (ZAMP))";121
Task-based dialog management using an agenda (Co-authors: Wei Xu, Alexander I. Rudnicky, Conference: Proceedings of the ANLP-NAACL 2000 Workshop on Conversational Systems);19
An Improved and Efficient Tool for Analyzing Industrial Security Protocols (Co-authors: Nan Liu, Yuefei Zhu, Zhongquan Mao, Wei Xu, Conference: Proceedings of the 2009 IITA International Conference on Control, Automation and Systems Engineering (case 2009));17
Automatic recognition of logical relations for English, Chinese and Japanese in the GLARF framework (Co-authors: Adam Meyers, Michiko Kosaka, Nianwen Xue, Heng Ji, Ang Sun, Shasha Liao, Wei Xu, Conference: Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and Future Directions);112
Application of Synthetic Neural Network for Fault Diagnosis of Steam Turbine Flow Passage (Co-authors: Lihua Cao, Yunlong Zhou, Wei Xu, Yong Li, Conference: Proceedings of the 2009 International Conference on Computational Intelligence and Natural Computing - Volume 01);110
Internal Resistance Identification in Vehicle Power Lithium-Ion Battery and Application in Lifetime Evaluation (Co-authors: Xuezhe Wei, Bing Zhu, Wei Xu, Conference: Proceedings of the 2009 International Conference on Measuring Technology and Mechatronics Automation - Volume 03);129
Automatic Analysis of Fair Exchange Protocols in TLA (Co-authors: Nan Liu, Wei Xu, Yue-fei Zhu, Conference: Proceedings of the 2009 Second International Symposium on Electronic Commerce and Security - Volume 02);17
"The termination criterion for subdivision of the rational Beandacute;zier curves (Co-authors: Guojin Wang, Wei Xu, Conference: CVGIP: Graphical Models and Image Processing)";120
Pad-analysis of fuzzy control stability (Co-authors: Pei-Zhuang Wang, Hong-Min Zhang, Wei Xu, Conference: Fuzzy Sets and Systems);115
Considerations for linking seatpan and backrest angles (Co-authors: Douglas L. Gardner, Leonard S. Mark, Marvin J. Dainoff, Wei Xu, Conference: International Journal of Human-Computer Interaction);128
A fast solver of radiosity equation systems (Co-authors: Wei Xu, Don Fussell, Conference: Proceedings of the second Pacific conference on Fundamentals of computer graphics);114
Hydrodynamic modelling and CFD simulation of ferrofluids flow in magnetic targeting drug delivery (Co-authors: Shigang Wang, Handan Liu, Wei Xu, Conference: International Journal of Computational Fluid Dynamics);133
An operator splitting method for variational inequalities with partially unknown mappings (Co-authors: Deren Han, Wei Xu, Hai Yang, Conference: Numerische Mathematik);131
Poisson adjacency distributions in genome comparison (Co-authors: Wei Xu, Benoît Alain, David Sankoff, Conference: Bioinformatics);18
Aristotle: a system for development of program analysis based tools (Co-authors: Mary Jean Harrold, Loren Larsen, John Lloyd, David Nedved, Melanie Page, Gregg Rothermel, Manvinder Singh, Michael Smith, Conference: ACM Southeast Regional Conference);20
Running the Table: An AI for Computer Billiards (Co-authors: Michael Smith, Conference: AAAI);21
Muscular Effects of VDT Work (Co-authors: Michael Smith, Conference: COMPCON);23
Mental and Emotional Issues in VDT Work (Co-authors: Michael Smith, Conference: COMPCON);23
A Flexible Hardware Encoder for Low-Density Parity-Check Codes (Co-authors: Dong-U Lee, Wayne Luk, Connie Wang, Christopher Jones, Michael Smith, John D. Villasenor, Conference: FCCM);24
Digital Signal Processing in Predicting Secondary Structures of Proteins (Co-authors: Debasis Mitra, Michael Smith, Conference: IEA/AIE);25
E-RACE, A Hardware-Assisted Approach to Lockset-Based Data Race Detection for Embedded Products (Co-authors: Lily Huang, Michael Smith, Albert Tran, James Miller, Conference: ISSRE);26
A Hardware-Assisted Tool for Fast, Full Code Coverage Analysis (Co-authors: Albert Tran, Michael Smith, James Miller, Conference: ISSRE);26
Broadening participation in computing with the k-gray engineering pathway digital library (Co-authors: Alice M. Agogino, Michael Smith, Conference: JCDL);27
Towards context-aware face recognition (Co-authors: Marc Davis, Michael Smith, John F. Canny, Nathan Good, Simon King, Rajkumar Janakiraman, Conference: ACM Multimedia);28
Engineering with logic: HOL specification and symbolic-evaluation testing for TCP implementations (Co-authors: Steve Bishop, Matthew Fairbairn, Michael Norrish, Peter Sewell, Michael Smith, Keith Wansbrough, Conference: POPL);29
Formal Methods Fact vs. Fiction (Co-authors: C. Michael Holloway, Ben L. Di Vito, David Guaspari, Michael Smith, Conference: TRI-Ada);210
Rigorous specification and conformance testing techniques for network protocols, as applied to TCP, UDP, and sockets (Co-authors: Steve Bishop, Matthew Fairbairn, Michael Norrish, Peter Sewell, Michael Smith, Keith Wansbrough, Conference: SIGCOMM);29
Empirical Analysis of the Correlation between Amount-of-Reuse Metrics in the C Programming Language (Co-authors: William Curry, Giancarlo Succi, Michael R. Smith, Eric Liu, Raymond Wong, Conference: SSR);26
Architecture Design for Globally Distributed Projects (Co-authors: Matthew Bass, Raghvinder S. Sangwan, Michael Smith, Conference: WICSA);211
A TDD approach to introducing students to embedded programming (Co-authors: James Miller, Michael Smith, Conference: ITiCSE);26
Mother, May I? OWL-based Policy Management at NASA (Co-authors: Michael Smith, Andrew Schain, Kendall Clark, Arlen Griffey, Vladimir Kolovski, Conference: OWLED);212
Owlgres: A Scalable OWL Reasoner (Co-authors: Markus Stocker, Michael Smith, Conference: OWLED);212
Managing Change: An Ontology Version Control System (Co-authors: Timothy Redmond, Michael Smith, Nick Drummond, Tania Tudorache, Conference: OWLED);212
Opening, Closing Worlds - On Integrity Constraints (Co-authors: Evren Sirin, Michael Smith, Evan Wallace, Conference: OWLED);212
PickPocket: A computer billiards shark (Co-authors: Michael Smith, Conference: Artif. Intell.);21
Cryptographic Information Recovery Using Key Recover (Co-authors: Michael Smith, Paul C. van Oorschot, Michael Willett, Conference: Computers  Security);213
Combining spatial and scale-space techniques for edge detection to provide a spatially adaptive wavelet-based noise filtering algorithm (Co-authors: Farshad Faghih, Michael Smith, Conference: IEEE Transactions on Image Processing);214
Performance and Capacity Analysis of UWB Networks over 60GHz WPAN Channel (Co-authors: Wei Li, Jun Wei, Michael Smith, Conference: JCM);28
A Scalable Testing Framework for Location-Based Services (Co-authors: Jiang Yu, Andrew Tappenden, James Miller, Michael R. Smith, Conference: J. Comput. Sci. Technol.);26
The CORC experience: survey of founding libraries. Part I (Co-authors: Ingrid Hsieh-Yee, Michael Smith, Conference: Decision Analysis);215
The CORC experience: survey of founding libraries. Part II (Co-authors: Ingrid Hsieh-Yee, Michael Smith, Conference: Decision Analysis);215
Killer Elite: The Inside Story of America's Most Secret Special Operations Team (Co-authors: Michael Smith, Conference: null);216
Nonparametric regression using linear combinations of basis functions (Co-authors: Robert Kohn, Michael Smith, David Chan, Conference: Statistics and Computing);218
The Official DataCAD User's Guide (Starburst 9.0) (Co-authors: Michael Smith, Richard Morse, Conference: null);217
The Physical, Mental, and Emotional Stress Effects of VDT Work (Co-authors: Michael Smith, Conference: IEEE Computer Graphics and Applications);23
